完整路径,文件名,文件大小,文件大小(MB),MD5值,分析时间(秒),分析帧数,成功分析帧数,匹配标签数,匹配标签列表,标签详情,错误信息
/Volumes/HC530_1/待整理/trans/av3/IPZZ-066/IPZZ-066.mp4,IPZZ-066.mp4,5334286189,5087.2,8e289ff39b0e653bdc889a12fa052ee0,231.7,10,10,19,"丝袜, 中年, 卷发, 口交, 和服, 姿势, 学生, 床上, 性感, 成熟, 按摩, 模特, 熟女, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 5, ""酒店"": 4, ""模特"": 3, ""苗条"": 3, ""床上"": 3, ""长发"": 2, ""中年"": 2, ""短发"": 1, ""丝袜"": 1, ""熟女"": 1, ""成熟"": 1, ""和服"": 1, ""学生"": 1, ""马尾"": 1, ""姿势"": 1, ""按摩"": 1, ""性感"": 1, ""口交"": 1, ""卷发"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FC2-PPV-3567083/FC2-PPV-3567083.mp4,FC2-PPV-3567083.mp4,5462245157,5209.2,bee7d32517af35a91dc1937864068872,231.4,11,11,15,"丁字裤, 内衣, 卷发, 口交, 姿势, 学生, 少女, 床上, 性感, 模特, 短发, 苗条, 身材, 酒店, 长发","{""身材"": 7, ""短发"": 6, ""床上"": 5, ""酒店"": 4, ""模特"": 3, ""苗条"": 2, ""性感"": 2, ""学生"": 1, ""姿势"": 1, ""长发"": 1, ""卷发"": 1, ""丁字裤"": 1, ""内衣"": 1, ""口交"": 1, ""少女"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FC2-PPV-3568130/FC2-PPV-3568130.mp4,FC2-PPV-3568130.mp4,2288801622,2182.8,fc885711ed97068d85545f9f376240d7,207.3,11,11,14,"丁字裤, 内衣, 口交, 姿势, 床上, 性感, 情趣, 成熟, 模特, 比基尼, 身材, 酒店, 长发, 马尾","{""酒店"": 7, ""床上"": 6, ""长发"": 5, ""性感"": 3, ""身材"": 3, ""马尾"": 3, ""丁字裤"": 2, ""口交"": 2, ""姿势"": 2, ""模特"": 1, ""情趣"": 1, ""内衣"": 1, ""成熟"": 1, ""比基尼"": 1}",
/Volumes/HC530_1/待整理/trans/三上/SSIS-737.mp4,SSIS-737.mp4,7070966566,6743.4,bc1f5c7ffa5785f3fc55d9f32ae3bc91,211.5,10,10,15,"丁字裤, 中年, 丰满, 内衣, 和服, 多人, 性感, 成熟, 按摩, 模特, 淡妆, 短发, 苗条, 身材, 长发","{""长发"": 6, ""身材"": 5, ""性感"": 4, ""模特"": 4, ""苗条"": 3, ""内衣"": 3, ""成熟"": 1, ""中年"": 1, ""短发"": 1, ""淡妆"": 1, ""丰满"": 1, ""多人"": 1, ""按摩"": 1, ""和服"": 1, ""丁字裤"": 1}",
/Volumes/HC530_1/待整理/trans/三上/MIDV-400.mp4,MIDV-400.mp4,8191602247,7812.1,b7c20a5ff62a7e182daf7e0a42aecbe7,245.9,10,10,21,"丁字裤, 内衣, 制服, 卷发, 口交, 和服, 多人, 学生, 床上, 性感, 情趣, 成熟, 模特, 浴室, 瑜伽, 苗条, 身材, 车内, 酒店, 长发, 马尾","{""身材"": 7, ""性感"": 7, ""长发"": 5, ""床上"": 5, ""苗条"": 4, ""模特"": 3, ""内衣"": 3, ""制服"": 2, ""丁字裤"": 2, ""卷发"": 2, ""情趣"": 2, ""学生"": 1, ""车内"": 1, ""和服"": 1, ""浴室"": 1, ""瑜伽"": 1, ""口交"": 1, ""马尾"": 1, ""成熟"": 1, ""多人"": 1, ""酒店"": 1}",
/Volumes/HC530_1/待整理/trans/三上/SSIS-013.mp4,SSIS-013.mp4,7415130206,7071.6,fe52a41e1d08fbe633425c877d610414,271.5,11,11,21,"丝袜, 丰满, 办公室, 医生, 卷发, 口交, 大学生, 学生, 床上, 性感, 情趣, 成熟, 护士, 模特, 短发, 职业装, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 6, ""身材"": 5, ""性感"": 4, ""马尾"": 3, ""苗条"": 3, ""职业装"": 2, ""卷发"": 2, ""床上"": 2, ""模特"": 2, ""成熟"": 1, ""大学生"": 1, ""学生"": 1, ""丝袜"": 1, ""短发"": 1, ""丰满"": 1, ""办公室"": 1, ""酒店"": 1, ""口交"": 1, ""情趣"": 1, ""护士"": 1, ""医生"": 1}",
/Volumes/HC530_1/待整理/trans/三上/SSIS-777.mp4,SSIS-777.mp4,6811814652,6496.3,8e82587d2c6277b81ba263daf4165f39,273.7,10,10,17,"丝袜, 内衣, 办公室, 厨房, 和服, 姿势, 学生, 床上, 性感, 模特, 淡妆, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 7, ""身材"": 5, ""苗条"": 4, ""床上"": 2, ""性感"": 2, ""模特"": 2, ""短发"": 2, ""办公室"": 1, ""淡妆"": 1, ""酒店"": 1, ""马尾"": 1, ""厨房"": 1, ""和服"": 1, ""学生"": 1, ""姿势"": 1, ""丝袜"": 1, ""内衣"": 1}",
/Volumes/HC530_1/待整理/trans/三上/IPZZ-077.mp4,IPZZ-077.mp4,6556623406,6252.9,3fa34e57a788e59ebebbec459e54f21f,224.9,11,11,15,"中年, 口交, 女神, 姿势, 性感, 成熟, 按摩, 新娘, 模特, 熟女, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 9, ""身材"": 6, ""苗条"": 5, ""模特"": 3, ""马尾"": 2, ""酒店"": 2, ""按摩"": 2, ""口交"": 2, ""新娘"": 1, ""女神"": 1, ""熟女"": 1, ""性感"": 1, ""姿势"": 1, ""成熟"": 1, ""中年"": 1}",
/Volumes/HC530_1/待整理/trans/AV/PRED-462.mp4,PRED-462.mp4,6729279346,6417.5,7ec97d5dc539b0b7c658af94eea11db3,238.5,10,10,16,"制服, 医生, 口交, 学生, 床上, 性感, 成熟, 护士, 真实, 短发, 职业装, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 7, ""身材"": 6, ""苗条"": 4, ""床上"": 3, ""护士"": 2, ""真实"": 1, ""马尾"": 1, ""酒店"": 1, ""学生"": 1, ""短发"": 1, ""职业装"": 1, ""制服"": 1, ""医生"": 1, ""性感"": 1, ""口交"": 1, ""成熟"": 1}",
/Volumes/HC530_1/待整理/trans/AV/NACR-727.mp4,NACR-727.mp4,5188842218,4948.5,0be6408767aa0bce50d8324c42fd67f9,237.1,11,11,13,"卷发, 口交, 姿势, 床上, 性感, 成熟, 模特, 熟女, 职业装, 苗条, 身材, 酒店, 长发","{""长发"": 10, ""身材"": 8, ""苗条"": 7, ""性感"": 5, ""模特"": 4, ""姿势"": 3, ""卷发"": 2, ""口交"": 2, ""床上"": 1, ""职业装"": 1, ""酒店"": 1, ""熟女"": 1, ""成熟"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SHKD-885.mp4,SHKD-885.mp4,4727858305,4508.8,bc02012a3157fed086a48757c1496c37,222.2,10,10,12,"内衣, 姿势, 床上, 性感, 情趣, 模特, 短发, 红唇, 苗条, 身材, 长发, 马尾","{""长发"": 6, ""身材"": 5, ""苗条"": 4, ""模特"": 3, ""姿势"": 3, ""性感"": 2, ""床上"": 1, ""情趣"": 1, ""红唇"": 1, ""内衣"": 1, ""短发"": 1, ""马尾"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-499.mp4,SSIS-499.mp4,8603033238,8204.5,f55d573e7560cc6647a8a71ce6ebca98,229.8,10,10,15,"丁字裤, 内衣, 口交, 床上, 性感, 模特, 比基尼, 浴室, 淡妆, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 8, ""身材"": 5, ""模特"": 4, ""酒店"": 4, ""性感"": 3, ""苗条"": 3, ""浴室"": 2, ""口交"": 1, ""丁字裤"": 1, ""马尾"": 1, ""比基尼"": 1, ""内衣"": 1, ""淡妆"": 1, ""床上"": 1, ""短发"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-521.mp4,SSIS-521.mp4,5341980868,5094.5,f75b53e84b8facd44f694d370cebe1fe,223.6,10,10,16,"丝袜, 制服, 卷发, 口交, 多人, 学生, 床上, 模特, 浴室, 短发, 职业装, 苗条, 身材, 酒店, 长发, 黑丝","{""身材"": 7, ""床上"": 6, ""酒店"": 6, ""短发"": 5, ""模特"": 4, ""长发"": 4, ""苗条"": 4, ""丝袜"": 3, ""职业装"": 2, ""卷发"": 1, ""制服"": 1, ""黑丝"": 1, ""学生"": 1, ""浴室"": 1, ""口交"": 1, ""多人"": 1}",
/Volumes/HC530_1/待整理/trans/AV/HGOT-034.mp4,HGOT-034.mp4,7065640649,6738.3,b0dd844d2b416160707335b3ebfc392a,276.4,11,11,16,"丝袜, 内衣, 制服, 办公室, 双马尾, 学生, 性感, 模特, 淡妆, 短发, 秘书, 职业装, 苗条, 身材, 长发, 马尾","{""长发"": 8, ""办公室"": 8, ""身材"": 7, ""学生"": 4, ""模特"": 3, ""苗条"": 3, ""职业装"": 3, ""短发"": 2, ""马尾"": 2, ""性感"": 1, ""制服"": 1, ""内衣"": 1, ""双马尾"": 1, ""丝袜"": 1, ""秘书"": 1, ""淡妆"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-488.mp4,SSIS-488.mp4,7401889342,7059.0,e3c5e77bef81d0b15d01b5bdccdadf37,233.6,10,10,9,"学生, 床上, 性感, 成熟, 模特, 短发, 苗条, 身材, 长发","{""身材"": 5, ""短发"": 4, ""学生"": 3, ""模特"": 3, ""苗条"": 3, ""长发"": 3, ""床上"": 2, ""性感"": 2, ""成熟"": 1}",
/Volumes/HC530_1/待整理/trans/AV/REBD-689.mp4,REBD-689.mp4,4385910775,4182.7,c428c4e5fce134d20aad6f9a5d1d9b47,255.0,11,11,19,"内衣, 制服, 办公室, 学生, 床上, 性感, 成熟, 护士, 模特, 浴室, 清纯, 短发, 红唇, 职业装, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 7, ""苗条"": 6, ""长发"": 6, ""模特"": 5, ""短发"": 5, ""性感"": 5, ""内衣"": 4, ""马尾"": 3, ""清纯"": 2, ""学生"": 2, ""职业装"": 1, ""护士"": 1, ""制服"": 1, ""床上"": 1, ""酒店"": 1, ""浴室"": 1, ""红唇"": 1, ""成熟"": 1, ""办公室"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-390.mp4,SSIS-390.mp4,5922739419,5648.4,93ee47a9d2433de8daeb68c22dca2cca,214.5,10,10,13,"丁字裤, 内衣, 口交, 姿势, 床上, 性感, 模特, 淡妆, 短发, 苗条, 身材, 酒店, 长发","{""长发"": 7, ""酒店"": 7, ""模特"": 6, ""身材"": 6, ""苗条"": 4, ""床上"": 3, ""性感"": 3, ""口交"": 2, ""内衣"": 2, ""短发"": 2, ""淡妆"": 1, ""姿势"": 1, ""丁字裤"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-505.mp4,SSIS-505.mp4,8121222636,7745.0,0f3bf517f1e06c78ecce000379944bf2,213.8,10,10,15,"丝袜, 卷发, 口交, 姿势, 床上, 性感, 护士, 按摩, 模特, 淡妆, 短发, 苗条, 身材, 长发, 马尾","{""身材"": 5, ""长发"": 4, ""姿势"": 3, ""模特"": 3, ""按摩"": 2, ""短发"": 2, ""苗条"": 2, ""卷发"": 1, ""床上"": 1, ""护士"": 1, ""丝袜"": 1, ""性感"": 1, ""马尾"": 1, ""口交"": 1, ""淡妆"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-428.mp4,SSIS-428.mp4,5229005175,4986.8,200075a1c1fb4720bb0158dbe672fb73,235.1,10,10,17,"丁字裤, 丰满, 内衣, 办公室, 口交, 姿势, 学生, 床上, 性感, 按摩, 淡妆, 睡衣, 苗条, 调教, 身材, 酒店, 长发","{""长发"": 4, ""身材"": 3, ""性感"": 3, ""酒店"": 2, ""床上"": 2, ""口交"": 2, ""调教"": 1, ""办公室"": 1, ""苗条"": 1, ""丰满"": 1, ""内衣"": 1, ""学生"": 1, ""睡衣"": 1, ""淡妆"": 1, ""按摩"": 1, ""丁字裤"": 1, ""姿势"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-430.mp4,SSIS-430.mp4,5281103536,5036.5,e5089311e279ec5c98642e1a733f63d5,222.7,10,10,13,"口交, 姿势, 学生, 床上, 性感, 按摩, 模特, 淡妆, 短发, 苗条, 身材, 长发, 马尾","{""身材"": 5, ""长发"": 5, ""短发"": 4, ""姿势"": 2, ""苗条"": 2, ""学生"": 2, ""性感"": 2, ""淡妆"": 2, ""按摩"": 1, ""床上"": 1, ""口交"": 1, ""马尾"": 1, ""模特"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-495.mp4,SSIS-495.mp4,6432667385,6134.7,465d3f1de17919c571deb0803056e12c,204.0,10,10,16,"中年, 医生, 口交, 姿势, 床上, 成熟, 护士, 淡妆, 熟女, 眼镜, 短发, 职业装, 苗条, 身材, 酒店, 长发","{""身材"": 7, ""短发"": 6, ""酒店"": 3, ""床上"": 3, ""长发"": 3, ""苗条"": 3, ""姿势"": 3, ""熟女"": 1, ""职业装"": 1, ""护士"": 1, ""医生"": 1, ""成熟"": 1, ""中年"": 1, ""淡妆"": 1, ""口交"": 1, ""眼镜"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-787.mp4,SSIS-787.mp4,5303921428,5058.2,c163736de23f12e0941872ab23929605,209.9,10,10,16,"内衣, 厨房, 口交, 姿势, 学生, 床上, 性感, 模特, 淡妆, 眼镜, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""短发"": 5, ""身材"": 4, ""口交"": 3, ""模特"": 3, ""酒店"": 3, ""内衣"": 2, ""长发"": 2, ""苗条"": 2, ""姿势"": 2, ""性感"": 1, ""眼镜"": 1, ""淡妆"": 1, ""床上"": 1, ""马尾"": 1, ""学生"": 1, ""厨房"": 1}",
/Volumes/HC530_1/待整理/trans/AV/EYAN-193.mp4,EYAN-193.mp4,5096790309,4860.7,e0b24b6a2372423396b2e6f3500e0e3d,230.6,10,10,15,"厨房, 口交, 姿势, 学生, 床上, 性感, 成熟, 按摩, 睡衣, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 8, ""身材"": 4, ""马尾"": 4, ""床上"": 3, ""性感"": 3, ""学生"": 2, ""口交"": 2, ""酒店"": 2, ""苗条"": 2, ""姿势"": 2, ""按摩"": 1, ""成熟"": 1, ""短发"": 1, ""厨房"": 1, ""睡衣"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SUKE-166.mp4,SUKE-166.mp4,4832184815,4608.3,f1f892d59092166d52fa7cbe366d0738,277.3,11,11,17,"丁字裤, 丝袜, 内衣, 天花板, 学生, 少女, 床上, 性感, 成熟, 模特, 淡妆, 熟女, 苗条, 身材, 车内, 长发, 马尾","{""长发"": 10, ""模特"": 7, ""身材"": 5, ""苗条"": 4, ""性感"": 3, ""淡妆"": 2, ""内衣"": 2, ""熟女"": 1, ""成熟"": 1, ""车内"": 1, ""学生"": 1, ""丝袜"": 1, ""天花板"": 1, ""丁字裤"": 1, ""马尾"": 1, ""床上"": 1, ""少女"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-538.mp4,SSIS-538.mp4,7286701649,6949.1,63018055b47571463f0d4e9eb6795fd9,238.9,10,10,19,"丁字裤, 中年, 内衣, 口交, 和服, 姿势, 床上, 性感, 成熟, 按摩, 模特, 浴室, 熟女, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 7, ""长发"": 6, ""性感"": 5, ""苗条"": 5, ""模特"": 4, ""中年"": 3, ""内衣"": 3, ""酒店"": 3, ""按摩"": 3, ""床上"": 3, ""浴室"": 3, ""成熟"": 2, ""和服"": 2, ""短发"": 2, ""马尾"": 1, ""熟女"": 1, ""姿势"": 1, ""丁字裤"": 1, ""口交"": 1}",
/Volumes/HC530_1/待整理/trans/AV/RBD-945.mp4,RBD-945.mp4,4617806785,4403.9,03cb60b7293d5ef3fbd319118bd465fd,255.7,11,11,22,"丁字裤, 中年, 制服, 办公室, 医生, 医院, 卷发, 口交, 姿势, 学生, 床上, 性感, 成熟, 模特, 淡妆, 红唇, 职业装, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 7, ""身材"": 7, ""苗条"": 6, ""职业装"": 2, ""办公室"": 2, ""医院"": 2, ""马尾"": 2, ""制服"": 2, ""床上"": 2, ""酒店"": 2, ""学生"": 1, ""淡妆"": 1, ""红唇"": 1, ""口交"": 1, ""姿势"": 1, ""卷发"": 1, ""丁字裤"": 1, ""医生"": 1, ""性感"": 1, ""成熟"": 1, ""模特"": 1, ""中年"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SDMU-975.mp4,SDMU-975.mp4,5055100867,4820.9,3396628d0a91d3063202a5326f7ef7cd,236.9,11,11,14,"内衣, 卷发, 口交, 床上, 性感, 情趣, 模特, 真实, 苗条, 身材, 酒店, 长发, 马尾, 高大","{""身材"": 8, ""长发"": 7, ""苗条"": 5, ""床上"": 2, ""马尾"": 2, ""口交"": 1, ""酒店"": 1, ""卷发"": 1, ""高大"": 1, ""性感"": 1, ""内衣"": 1, ""模特"": 1, ""真实"": 1, ""情趣"": 1}",
/Volumes/HC530_1/待整理/trans/AV/EBOD-938.mp4,EBOD-938.mp4,7175131611,6842.7,85a13ed3b5d0d52d9ac779f7348bf5d3,226.8,10,10,15,"丁字裤, 内衣, 口交, 对白, 性感, 情趣, 按摩, 模特, 浴室, 短发, 职业装, 苗条, 身材, 酒店, 长发","{""长发"": 9, ""身材"": 4, ""性感"": 4, ""内衣"": 3, ""短发"": 2, ""情趣"": 2, ""酒店"": 2, ""按摩"": 2, ""职业装"": 1, ""模特"": 1, ""对白"": 1, ""苗条"": 1, ""丁字裤"": 1, ""口交"": 1, ""浴室"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SAME-046.mp4,SAME-046.mp4,5903183064,5629.7,b1f027e9c9a1d167886b7ccf0440683d,230.5,10,10,15,"丝袜, 中年, 厨房, 多人, 姿势, 床上, 性感, 模特, 短发, 红唇, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 7, ""苗条"": 5, ""模特"": 3, ""多人"": 3, ""长发"": 3, ""短发"": 3, ""姿势"": 2, ""酒店"": 2, ""性感"": 2, ""马尾"": 1, ""丝袜"": 1, ""厨房"": 1, ""床上"": 1, ""红唇"": 1, ""中年"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSNI-864.mp4,SSNI-864.mp4,7529108461,7180.3,eb3cd7e7e57edf1dc7f15493d6f30aed,255.7,11,11,15,"丁字裤, 中年, 内衣, 口交, 姿势, 床上, 性感, 模特, 浴室, 淡妆, 短发, 苗条, 身材, 酒店, 长发","{""身材"": 10, ""长发"": 9, ""苗条"": 6, ""性感"": 3, ""模特"": 2, ""口交"": 2, ""短发"": 2, ""床上"": 1, ""酒店"": 1, ""姿势"": 1, ""浴室"": 1, ""中年"": 1, ""丁字裤"": 1, ""内衣"": 1, ""淡妆"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-516.mp4,SSIS-516.mp4,11903632383,11352.2,93981176c785befd880d5de223b2e58d,260.6,10,10,20,"丰满, 内衣, 卷发, 姿势, 学生, 床上, 性感, 情趣, 成熟, 模特, 淡妆, 睡衣, 短发, 苗条, 调教, 身材, 运动装, 酒店, 长发, 马尾","{""身材"": 7, ""性感"": 4, ""苗条"": 4, ""内衣"": 4, ""床上"": 3, ""姿势"": 3, ""模特"": 3, ""短发"": 3, ""酒店"": 2, ""情趣"": 2, ""淡妆"": 2, ""丰满"": 2, ""长发"": 1, ""卷发"": 1, ""调教"": 1, ""马尾"": 1, ""睡衣"": 1, ""成熟"": 1, ""学生"": 1, ""运动装"": 1}",
/Volumes/HC530_1/待整理/trans/AV/EYAN-192.mp4,EYAN-192.mp4,5533085633,5276.8,f9aa9a64d952282f3741839f83fd35f9,199.9,10,10,17,"中年, 和服, 多人, 姿势, 娇小, 床上, 性感, 成熟, 模特, 熟女, 短发, 苗条, 身材, 车内, 酒店, 长发, 马尾","{""身材"": 5, ""长发"": 4, ""性感"": 3, ""模特"": 3, ""苗条"": 3, ""短发"": 2, ""姿势"": 2, ""酒店"": 2, ""车内"": 1, ""熟女"": 1, ""成熟"": 1, ""娇小"": 1, ""马尾"": 1, ""和服"": 1, ""多人"": 1, ""中年"": 1, ""床上"": 1}",
/Volumes/HC530_1/待整理/trans/AV/PRED-465.mp4,PRED-465.mp4,6554646736,6251.0,2af2d15b2e6bc02a16a8dedc38073d3c,211.3,10,10,18,"丁字裤, 内衣, 制服, 办公室, 姿势, 学生, 床上, 性感, 成熟, 模特, 淡妆, 清纯, 职业装, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 7, ""身材"": 6, ""性感"": 5, ""苗条"": 4, ""模特"": 3, ""内衣"": 3, ""酒店"": 3, ""清纯"": 1, ""职业装"": 1, ""办公室"": 1, ""姿势"": 1, ""淡妆"": 1, ""丁字裤"": 1, ""成熟"": 1, ""床上"": 1, ""马尾"": 1, ""学生"": 1, ""制服"": 1}",
/Volumes/HC530_1/待整理/trans/AV/DASD-965.mp4,DASD-965.mp4,5473392860,5219.8,7349474d1a536233e91e4296bbbb32f2,229.0,11,11,11,"厨房, 口交, 姿势, 学生, 模特, 浴室, 淡妆, 短发, 苗条, 身材, 长发","{""学生"": 4, ""长发"": 4, ""身材"": 4, ""模特"": 3, ""厨房"": 2, ""姿势"": 2, ""短发"": 2, ""淡妆"": 1, ""苗条"": 1, ""浴室"": 1, ""口交"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-497.mp4,SSIS-497.mp4,6465331438,6165.8,3ffcac25964c4a1100398c42c1bb7414,231.2,10,10,17,"内衣, 姿势, 学生, 床上, 性感, 成熟, 模特, 浴室, 熟女, 短发, 红唇, 自慰, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 7, ""长发"": 6, ""苗条"": 5, ""酒店"": 5, ""模特"": 4, ""马尾"": 3, ""床上"": 3, ""性感"": 2, ""学生"": 1, ""姿势"": 1, ""红唇"": 1, ""自慰"": 1, ""浴室"": 1, ""熟女"": 1, ""成熟"": 1, ""内衣"": 1, ""短发"": 1}",
/Volumes/HC530_1/待整理/trans/AV/EBOD-914.mp4,EBOD-914.mp4,5225976971,4983.9,e90d08e00fb3bfdd5984d3778caecae9,221.3,10,10,13,"内衣, 姿势, 床上, 性感, 模特, 比基尼, 浴室, 眼镜, 短发, 苗条, 身材, 酒店, 长发","{""短发"": 8, ""身材"": 5, ""苗条"": 3, ""长发"": 3, ""模特"": 2, ""内衣"": 2, ""酒店"": 2, ""浴室"": 2, ""床上"": 2, ""眼镜"": 1, ""性感"": 1, ""比基尼"": 1, ""姿势"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SNIS-474_UNCENSORED.mp4,SNIS-474_UNCENSORED.mp4,4632902797,4418.3,995043b85713b94e35cfa0148f238ce2,257.5,11,11,18,"中年, 丰满, 制服, 办公室, 双马尾, 口交, 姿势, 学生, 性感, 按摩, 眼镜, 短发, 职业装, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 8, ""办公室"": 7, ""苗条"": 6, ""短发"": 5, ""长发"": 3, ""性感"": 2, ""马尾"": 2, ""口交"": 2, ""中年"": 1, ""学生"": 1, ""制服"": 1, ""眼镜"": 1, ""双马尾"": 1, ""姿势"": 1, ""酒店"": 1, ""丰满"": 1, ""按摩"": 1, ""职业装"": 1}",
/Volumes/HC530_1/待整理/trans/AV/SSIS-519.mp4,SSIS-519.mp4,6608690232,6302.5,9dd5127e34869fc06858ef267acc45ca,257.2,10,10,16,"内衣, 制服, 办公室, 双马尾, 口交, 和服, 姿势, 学校, 学生, 床上, 短发, 职业装, 苗条, 身材, 酒店, 马尾","{""学生"": 6, ""身材"": 4, ""短发"": 3, ""内衣"": 2, ""苗条"": 2, ""制服"": 2, ""职业装"": 2, ""床上"": 2, ""姿势"": 2, ""办公室"": 1, ""口交"": 1, ""学校"": 1, ""和服"": 1, ""酒店"": 1, ""马尾"": 1, ""双马尾"": 1}",
/Volumes/HC530_1/待整理/trans/AV/新建文件夹/IPX-451.mp4,IPX-451.mp4,7464333360,7118.5,3cb5ee11ef23bf1e874b747b6578837c,274.8,11,11,16,"丁字裤, 卷发, 天花板, 姿势, 学生, 模特, 眼镜, 短发, 空姐, 红唇, 老师, 职业装, 苗条, 身材, 长发, 马尾","{""身材"": 6, ""长发"": 5, ""眼镜"": 4, ""学生"": 3, ""短发"": 3, ""姿势"": 3, ""模特"": 2, ""苗条"": 2, ""天花板"": 2, ""卷发"": 1, ""红唇"": 1, ""丁字裤"": 1, ""老师"": 1, ""空姐"": 1, ""职业装"": 1, ""马尾"": 1}",
/Volumes/HC530_1/待整理/trans/AV/新建文件夹/DASD-835.mp4,DASD-835.mp4,6562644065,6258.6,07003b3f0fb82ddb68000c87c623a51e,248.2,11,11,17,"丁字裤, 内衣, 制服, 口交, 多人, 姿势, 学生, 床上, 性感, 模特, 淡妆, 睡衣, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 6, ""身材"": 5, ""苗条"": 3, ""床上"": 3, ""淡妆"": 2, ""马尾"": 2, ""性感"": 1, ""模特"": 1, ""内衣"": 1, ""多人"": 1, ""酒店"": 1, ""口交"": 1, ""学生"": 1, ""姿势"": 1, ""制服"": 1, ""丁字裤"": 1, ""睡衣"": 1}",
/Volumes/HC530_1/待整理/trans/AV/新建文件夹/BF-678.mp4,BF-678.mp4,2232210384,2128.8,aa7e17fea57b76093683c85d37c5cf3f,249.3,11,11,20,"丁字裤, 丰满, 内衣, 制服, 办公室, 口交, 和服, 学生, 床上, 性感, 模特, 比基尼, 淡妆, 短发, 职业装, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 8, ""身材"": 7, ""学生"": 4, ""性感"": 4, ""苗条"": 3, ""淡妆"": 2, ""办公室"": 2, ""酒店"": 2, ""床上"": 2, ""短发"": 2, ""制服"": 2, ""职业装"": 2, ""口交"": 1, ""模特"": 1, ""丰满"": 1, ""马尾"": 1, ""和服"": 1, ""内衣"": 1, ""丁字裤"": 1, ""比基尼"": 1}",
/Volumes/HC530_1/待整理/trans/AV/新建文件夹/IPX-398.mp4,IPX-398.mp4,5677951840,5414.9,e1e24359bf9cc09a8f351f047d45b292,222.2,10,10,16,"丝袜, 办公室, 天花板, 床上, 律师, 成熟, 模特, 浴室, 淡妆, 短发, 职业装, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 5, ""身材"": 4, ""酒店"": 4, ""职业装"": 3, ""床上"": 3, ""短发"": 3, ""淡妆"": 2, ""苗条"": 2, ""办公室"": 1, ""律师"": 1, ""丝袜"": 1, ""成熟"": 1, ""浴室"": 1, ""模特"": 1, ""天花板"": 1, ""马尾"": 1}",
/Volumes/HC530_1/待整理/trans/AV/CAWD-201/CAWD-201.mp4,CAWD-201.mp4,5232029757,4989.7,d289abaf7b0f9b30c1f0d2957aad1db4,229.7,11,11,19,"中年, 内衣, 办公室, 和服, 姿势, 学生, 床上, 性感, 成熟, 按摩, 模特, 浴室, 熟女, 睡衣, 短发, 苗条, 身材, 酒店, 长发","{""身材"": 7, ""长发"": 6, ""苗条"": 4, ""性感"": 3, ""模特"": 3, ""内衣"": 2, ""酒店"": 2, ""浴室"": 2, ""短发"": 2, ""熟女"": 2, ""成熟"": 2, ""中年"": 1, ""和服"": 1, ""睡衣"": 1, ""姿势"": 1, ""床上"": 1, ""学生"": 1, ""按摩"": 1, ""办公室"": 1}",
